"Registration.date","Total.usage.time","Pets","Carpet.score","Sent.for.repair","Failure.date","Battery.status","Impact.status","IR.status","Possession.time"
2018-01-01,308,0,4,0,2019-12-31,0,0,0,17496
2015-07-12,3591,1,3,0,2019-12-31,0,0,0,39192
2019-12-25,7,0,2,0,2019-12-31,0,0,0,144
2016-01-30,1259,0,2,0,2019-12-31,0,0,0,34344
2017-03-26,2306,1,4,0,2019-12-31,0,0,0,24240
2019-04-16,277,0,2,0,2019-12-31,0,0,0,6216
2017-09-21,1094,0,3,0,2019-12-31,0,0,0,19944
2015-02-14,635,0,2,0,2019-12-31,0,0,0,42744
2015-10-13,1430,0,3,0,2019-12-31,0,0,0,36960
2017-08-05,1572,1,2,0,2019-12-31,0,0,0,21072
2019-01-23,350,0,5,0,2019-12-31,0,0,0,8208
2017-02-19,842,0,4,0,2019-12-31,0,0,0,25080
2016-11-23,531,0,5,0,2019-12-31,0,0,0,27192
2015-03-03,1258,0,2,1,2019-09-15,0,0,0,39768
2017-10-06,1753,1,1,0,2019-12-31,0,0,0,19584
2018-07-04,673,1,5,0,2019-12-31,0,0,0,13080
2019-02-20,561,1,4,0,2019-12-31,0,0,0,7536
2017-03-16,881,0,3,0,2019-12-31,0,0,0,24480
2019-09-06,105,0,3,0,2019-12-31,0,0,0,2784
2016-09-16,1888,0,2,0,2019-12-31,0,0,0,28824
2017-01-04,1264,0,3,0,2019-12-31,0,0,0,26184
2019-09-23,211,1,3,0,2019-12-31,0,0,0,2376
2016-10-20,1915,1,4,0,2019-12-31,0,0,0,28008
2015-10-26,1839,0,5,0,2019-12-31,0,0,0,36648
2017-11-29,797,0,1,0,2019-12-31,0,0,0,18288
2016-12-22,2627,1,3,0,2019-12-31,0,0,0,26496
2019-06-08,202,0,5,0,2019-12-31,0,0,0,4944
2018-12-12,366,0,4,0,2019-12-31,0,0,0,9216
2017-09-24,667,0,2,0,2019-12-31,0,0,0,19872
2015-04-26,3481,1,6,0,2019-12-31,0,0,0,41040
2017-11-18,1194,0,2,0,2019-12-31,0,0,0,18552
2016-01-23,1519,1,3,1,2017-05-31,1,0,0,11856
2018-12-03,725,1,4,0,2019-12-31,0,0,0,9432
2017-08-05,1073,1,3,0,2019-12-31,0,0,0,21072
2018-11-07,994,1,3,0,2019-12-31,0,0,0,10056
2018-01-24,645,0,4,0,2019-12-31,0,0,0,16944
2019-04-22,231,0,5,0,2019-12-31,0,0,0,6072
2015-05-24,1314,0,7,0,2019-12-31,0,0,0,40368
2015-02-16,1923,1,3,0,2019-12-31,0,0,0,42696
2019-09-10,71,0,8,0,2019-12-31,0,0,0,2688
2017-04-10,1215,1,3,0,2019-12-31,0,0,0,23880
2015-08-06,2128,1,2,0,2019-12-31,0,0,0,38592
2015-05-24,1660,0,6,0,2019-12-31,0,0,0,40368
2018-03-27,472,0,3,0,2019-12-31,0,0,0,15456
2015-06-25,1723,0,2,0,2019-12-31,0,0,0,39600
2015-06-09,1307,1,2,1,2016-09-13,1,0,0,11088
2019-02-06,315,1,5,0,2019-12-31,0,0,0,7872
2017-01-17,1571,0,3,0,2019-12-31,0,0,0,25872
2019-10-08,100,1,4,0,2019-12-31,0,0,0,2016
2018-04-27,1480,1,3,0,2019-12-31,0,0,0,14712
2016-01-10,1444,0,4,0,2019-12-31,0,0,0,34824
2019-11-14,74,0,3,0,2019-12-31,0,0,0,1128
2017-09-17,733,0,1,0,2019-12-31,0,0,0,20040
2017-01-09,2095,1,2,1,2019-11-06,1,0,0,24744
2019-05-19,255,0,3,0,2019-12-31,0,0,0,5424
2017-06-16,896,0,4,0,2019-12-31,0,0,0,22272
2016-11-03,2287,1,5,0,2019-12-31,0,0,0,27672
2017-12-19,678,0,3,0,2019-12-31,0,0,0,17808
2017-01-12,2102,1,2,0,2019-12-31,0,0,0,25992
2016-05-18,2750,1,3,0,2019-12-31,0,0,0,31728
2015-08-29,2209,0,4,1,2019-12-20,1,0,0,37776
2015-01-02,2599,1,3,1,2019-05-24,1,0,0,38472
2017-06-10,1716,1,5,0,2019-12-31,0,0,0,22416
2019-09-03,85,0,5,0,2019-12-31,0,0,0,2856
2019-10-14,103,0,2,0,2019-12-31,0,0,0,1872
2016-10-29,2463,1,3,0,2019-12-31,0,0,0,27792
2019-11-02,56,0,4,0,2019-12-31,0,0,0,1416
2016-03-08,2992,1,2,1,2019-05-14,0,1,0,27888
2015-10-20,2600,1,3,1,2019-02-14,0,1,0,29112
2018-01-24,487,0,2,0,2019-12-31,0,0,0,16944
2018-08-31,1055,1,2,0,2019-12-31,0,0,0,11688
2016-05-05,791,0,3,1,2019-10-27,0,0,0,30480
2019-09-04,151,0,5,0,2019-12-31,0,0,0,2832
2019-02-08,597,0,2,0,2019-12-31,0,0,0,7824
2018-07-28,891,1,2,0,2019-12-31,0,0,0,12504
2016-08-16,2536,1,2,1,2019-12-23,0,0,1,29376
2015-11-06,650,0,4,1,2018-05-28,1,0,0,22416
2019-01-07,522,0,2,0,2019-12-31,0,0,0,8592
2018-12-02,353,0,4,0,2019-12-31,0,0,0,9456
2017-01-14,1092,0,5,0,2019-12-31,0,0,0,25944
2015-06-27,2038,1,3,0,2019-12-31,0,0,0,39552
2015-10-27,2045,0,4,0,2019-12-31,0,0,0,36624
2018-02-25,554,0,7,0,2019-12-31,0,0,0,16176
2018-11-06,370,0,3,0,2019-12-31,0,0,0,10080
2019-04-11,225,0,5,0,2019-12-31,0,0,0,6336
2019-12-18,11,0,2,0,2019-12-31,0,0,0,312
2016-10-15,1272,0,5,0,2019-12-31,0,0,0,28128
2015-10-21,1310,0,2,0,2019-12-31,0,0,0,36768
2016-05-10,2511,1,2,0,2019-12-31,0,0,0,31920
2016-08-25,2224,1,2,0,2019-12-31,0,0,0,29352
2015-09-05,2572,1,4,1,2019-05-16,0,1,0,32376
2015-08-10,1607,0,3,1,2019-07-23,0,0,0,34632
2017-12-23,1490,1,3,1,2019-07-07,1,0,0,13464
2019-09-21,122,0,1,0,2019-12-31,0,0,0,2424
2019-07-08,247,0,3,0,2019-12-31,0,0,0,4224
2017-10-02,1298,1,4,0,2019-12-31,0,0,0,19680
2016-12-07,1297,0,6,0,2019-12-31,0,0,0,26856
2015-01-19,3264,1,4,1,2019-10-28,1,0,0,41832
2019-09-06,199,1,4,0,2019-12-31,0,0,0,2784
2015-01-26,1611,0,3,0,2019-12-31,0,0,0,43200
2016-10-24,1127,0,2,0,2019-12-31,0,0,0,27912
2019-02-17,728,1,4,0,2019-12-31,0,0,0,7608
2017-11-09,1788,1,2,0,2019-12-31,0,0,0,18768
2018-02-01,601,0,3,0,2019-12-31,0,0,0,16752
2016-11-29,1521,0,2,0,2019-12-31,0,0,0,27048
2015-02-12,1591,0,2,0,2019-12-31,0,0,0,42792
2018-08-01,645,0,4,0,2019-12-31,0,0,0,12408
2015-07-28,2101,0,5,0,2019-12-31,0,0,0,38808
2018-09-17,1209,1,2,0,2019-12-31,0,0,0,11280
2018-04-10,1226,1,5,1,2019-09-13,1,0,0,12504
2017-08-18,841,0,4,0,2019-12-31,0,0,0,20760
2017-08-03,1180,0,4,0,2019-12-31,0,0,0,21120
2016-01-16,1035,0,4,0,2019-12-31,0,0,0,34680
2015-02-26,1539,0,2,0,2019-12-31,0,0,0,42456
2019-06-30,263,1,6,0,2019-12-31,0,0,0,4416
2018-11-14,250,0,4,0,2019-12-31,0,0,0,9888
2015-10-31,1829,0,5,0,2019-12-31,0,0,0,36528
2016-09-04,1289,1,5,0,2019-12-31,0,0,0,29112
2017-11-07,392,0,3,0,2019-12-31,0,0,0,18816
2019-06-20,254,0,3,0,2019-12-31,0,0,0,4656
2015-03-14,1734,0,5,0,2019-12-31,0,0,0,42072
2018-05-15,657,0,3,0,2019-12-31,0,0,0,14280
2018-12-26,801,1,3,0,2019-12-31,0,0,0,8880
2019-05-29,269,0,4,0,2019-12-31,0,0,0,5184
2016-04-13,784,0,3,0,2019-12-31,0,0,0,32568
2015-02-15,1369,0,3,0,2019-12-31,0,0,0,42720
2017-10-11,1101,0,7,0,2019-12-31,0,0,0,19464
2018-11-11,411,0,4,0,2019-12-31,0,0,0,9960
2019-05-20,270,0,3,0,2019-12-31,0,0,0,5400
2019-04-08,308,0,1,0,2019-12-31,0,0,0,6408
2019-11-05,68,0,2,0,2019-12-31,0,0,0,1344
2018-07-02,1143,1,4,0,2019-12-31,0,0,0,13128
2016-11-02,890,0,1,0,2019-12-31,0,0,0,27696
2015-08-30,1544,0,3,0,2019-12-31,0,0,0,38016
2018-10-03,771,1,3,0,2019-12-31,0,0,0,10896
2017-05-28,1796,1,2,0,2019-12-31,0,0,0,22728
2019-05-28,150,0,3,0,2019-12-31,0,0,0,5208
2015-02-20,3306,1,3,1,2019-06-01,1,0,0,37488
2015-07-01,2449,0,2,0,2019-12-31,0,0,0,39456
2016-06-02,1078,0,4,0,2019-12-31,0,0,0,31368
2019-01-02,391,0,1,0,2019-12-31,0,0,0,8712
2016-02-19,1545,0,5,0,2019-12-31,0,0,0,33864
2015-03-19,2698,1,3,1,2018-07-10,0,0,1,29016
2018-03-05,401,0,5,1,2019-07-01,0,0,1,11592
2017-07-13,838,0,4,0,2019-12-31,0,0,0,21624
2019-12-04,26,0,2,0,2019-12-31,0,0,0,648
2016-05-14,1388,0,3,0,2019-12-31,0,0,0,31824
2018-02-27,177,0,2,0,2019-12-31,0,0,0,16128
2018-06-19,1208,1,3,1,2019-08-11,1,0,0,10032
2016-09-09,2198,1,3,0,2019-12-31,0,0,0,28992
2015-07-22,947,1,3,1,2016-08-01,0,0,1,9024
2019-02-10,226,0,2,0,2019-12-31,0,0,0,7776
2019-04-08,526,1,5,0,2019-12-31,0,0,0,6408
2018-11-22,482,1,3,0,2019-12-31,0,0,0,9696
2019-12-27,4,0,3,0,2019-12-31,0,0,0,96
2017-12-28,1038,1,1,0,2019-12-31,0,0,0,17592
2016-10-14,1833,0,3,0,2019-12-31,0,0,0,28152
2016-04-11,799,0,4,0,2019-12-31,0,0,0,32616
2019-07-02,166,0,2,0,2019-12-31,0,0,0,4368
2018-08-07,370,0,1,0,2019-12-31,0,0,0,12264
2015-01-06,933,0,5,0,2019-12-31,0,0,0,43680
2018-10-10,1191,1,3,0,2019-12-31,0,0,0,10728
2018-09-22,905,1,3,0,2019-12-31,0,0,0,11160
2018-01-27,694,0,3,0,2019-12-31,0,0,0,16872
2016-04-10,2957,1,2,0,2019-12-31,0,0,0,32640
2019-11-12,59,0,5,0,2019-12-31,0,0,0,1176
2018-11-30,306,0,2,0,2019-12-31,0,0,0,9504
2019-12-12,31,1,3,0,2019-12-31,0,0,0,456
2019-07-13,182,0,1,0,2019-12-31,0,0,0,4104
2015-10-22,2222,1,1,0,2019-12-31,0,0,0,36744
2015-06-11,926,0,5,0,2019-12-31,0,0,0,39936
2018-04-12,409,0,4,0,2019-12-31,0,0,0,15072
2016-11-08,1117,0,2,0,2019-12-31,0,0,0,27552
2015-07-18,2141,0,5,0,2019-12-31,0,0,0,39048
2019-03-21,498,1,2,0,2019-12-31,0,0,0,6840
2016-06-18,1404,0,7,0,2019-12-31,0,0,0,30984
2019-01-31,317,0,6,0,2019-12-31,0,0,0,8016
2016-08-29,1277,1,4,1,2017-12-26,1,0,0,11616
2016-01-20,1167,0,4,0,2019-12-31,0,0,0,34584
2017-03-21,420,0,3,0,2019-12-31,0,0,0,24360
2017-08-16,1267,1,6,0,2019-12-31,0,0,0,20808
2019-10-21,99,0,3,0,2019-12-31,0,0,0,1704
2015-01-21,1420,1,1,1,2016-03-25,1,0,0,10296
2016-01-07,1521,0,3,0,2019-12-31,0,0,0,34896
2016-12-16,433,0,5,1,2018-09-03,1,0,0,15024
2018-06-25,705,0,2,0,2019-12-31,0,0,0,13296
2017-07-18,1007,0,6,0,2019-12-31,0,0,0,21504
2018-12-03,126,0,3,1,2019-02-22,0,0,1,1944
2019-10-29,41,0,3,0,2019-12-31,0,0,0,1512
2017-12-23,247,0,4,1,2018-06-07,0,0,1,3984
2018-08-27,1253,1,1,0,2019-12-31,0,0,0,11784
2018-07-24,621,0,5,0,2019-12-31,0,0,0,12600
2017-04-25,948,0,2,0,2019-12-31,0,0,0,23520
2016-04-15,1220,1,4,1,2018-01-01,1,0,0,15024
2019-03-28,351,0,2,0,2019-12-31,0,0,0,6672
2016-08-13,660,0,4,1,2019-01-26,0,0,0,21504
2018-01-30,419,0,4,1,2019-11-01,0,0,1,15360
2016-03-29,1326,0,7,0,2019-12-31,0,0,0,32928
2018-12-17,527,0,1,0,2019-12-31,0,0,0,9096
2015-01-26,1775,0,3,0,2019-12-31,0,0,0,43200
2016-07-09,1459,0,3,0,2019-12-31,0,0,0,30480
2018-09-02,1024,1,3,0,2019-12-31,0,0,0,11640
2019-01-13,852,1,4,0,2019-12-31,0,0,0,8448
2016-09-10,2174,1,3,0,2019-12-31,0,0,0,28968
2018-09-27,1080,1,1,0,2019-12-31,0,0,0,11040
2017-02-24,2070,1,4,0,2019-12-31,0,0,0,24960
2019-02-15,428,1,2,0,2019-12-31,0,0,0,7656
2018-09-26,1048,1,3,0,2019-12-31,0,0,0,11064
2017-04-04,1454,1,2,1,2018-08-16,1,0,0,11976
2017-08-07,1199,0,4,0,2019-12-31,0,0,0,21024
2019-04-03,329,0,3,0,2019-12-31,0,0,0,6528
2017-04-11,1513,1,3,0,2019-12-31,0,0,0,23856
2015-08-12,2362,1,3,0,2019-12-31,0,0,0,38448
2016-06-28,2791,1,3,0,2019-12-31,0,0,0,30744
2015-09-25,497,0,7,1,2017-10-07,0,0,1,17832
2019-09-26,111,1,6,0,2019-12-31,0,0,0,2304
2016-08-20,3243,1,4,0,2019-12-31,0,0,0,29472
2017-10-11,1375,1,4,1,2019-01-15,1,0,0,11064
2019-06-16,212,0,4,0,2019-12-31,0,0,0,4752
2017-09-26,765,0,5,0,2019-12-31,0,0,0,19824
2019-02-16,262,0,6,0,2019-12-31,0,0,0,7632
2019-03-08,497,1,3,0,2019-12-31,0,0,0,7152
2019-03-10,186,0,3,0,2019-12-31,0,0,0,7104
2018-03-28,551,0,1,0,2019-12-31,0,0,0,15432
2016-07-24,1854,0,6,0,2019-12-31,0,0,0,30120
2015-12-12,2192,0,4,0,2019-12-31,0,0,0,35520
2019-05-22,619,1,5,0,2019-12-31,0,0,0,5352
2016-09-16,93,0,5,1,2016-12-21,0,0,1,2304
2017-06-28,2314,1,4,0,2019-12-31,0,0,0,21984
2016-02-04,2013,0,5,0,2019-12-31,0,0,0,34224
2016-02-04,1973,0,4,0,2019-12-31,0,0,0,34224
2015-03-26,1469,0,3,0,2019-12-31,0,0,0,41784
2016-01-12,2215,1,2,1,2018-05-11,1,0,0,20400
2017-03-02,600,0,1,0,2019-12-31,0,0,0,24816
2017-09-17,647,0,4,0,2019-12-31,0,0,0,20040
2018-08-14,559,0,2,0,2019-12-31,0,0,0,12096
2019-11-12,115,1,3,0,2019-12-31,0,0,0,1176
2016-07-05,1269,0,2,0,2019-12-31,0,0,0,30576
2018-09-08,343,0,2,0,2019-12-31,0,0,0,11496
2018-05-09,868,0,3,0,2019-12-31,0,0,0,14424
2017-02-01,1292,0,5,0,2019-12-31,0,0,0,25512
2018-11-16,287,0,2,0,2019-12-31,0,0,0,9840
2016-09-25,1052,0,3,0,2019-12-31,0,0,0,28608
2017-04-10,822,0,2,0,2019-12-31,0,0,0,23880
2015-11-24,2338,1,5,0,2019-12-31,0,0,0,35952
2016-08-02,1378,0,2,0,2019-12-31,0,0,0,29904
2015-02-06,1737,0,4,0,2019-12-31,0,0,0,42936
2016-03-16,1263,0,2,0,2019-12-31,0,0,0,33240
2018-01-19,1758,1,3,0,2019-12-31,0,0,0,17064
2016-12-13,1054,0,3,0,2019-12-31,0,0,0,26712
2015-03-26,2721,1,4,1,2018-03-14,0,0,1,26016
2019-09-15,123,0,3,0,2019-12-31,0,0,0,2568
2019-09-04,238,1,3,0,2019-12-31,0,0,0,2832
2017-09-06,814,0,3,0,2019-12-31,0,0,0,20304
2017-04-01,2028,1,4,0,2019-12-31,0,0,0,24096
2016-08-10,503,0,3,0,2019-12-31,0,0,0,29712
2017-09-05,1047,0,4,0,2019-12-31,0,0,0,20328
2016-08-18,1525,0,3,0,2019-12-31,0,0,0,29520
2017-05-15,2299,1,3,0,2019-12-31,0,0,0,23040
2017-08-24,990,1,3,0,2019-12-31,0,0,0,20616
2019-03-25,784,1,2,0,2019-12-31,0,0,0,6744
2017-10-05,2079,1,3,0,2019-12-31,0,0,0,19608
2018-07-13,688,0,4,0,2019-12-31,0,0,0,12864
2019-07-22,152,0,3,0,2019-12-31,0,0,0,3888
2017-03-13,1338,0,3,0,2019-12-31,0,0,0,24552
2016-09-05,1173,0,3,0,2019-12-31,0,0,0,29088
2019-08-08,216,0,2,0,2019-12-31,0,0,0,3480
2019-03-06,346,1,8,0,2019-12-31,0,0,0,7200
2019-03-23,755,1,2,0,2019-12-31,0,0,0,6792
2016-04-27,2643,1,3,0,2019-12-31,0,0,0,32232
2017-10-20,625,1,1,1,2018-06-30,1,0,0,6072
2017-12-07,627,0,4,0,2019-12-31,0,0,0,18096
2015-09-22,2562,0,3,0,2019-12-31,0,0,0,37464
2016-10-28,3046,1,2,0,2019-12-31,0,0,0,27816
2019-06-24,275,0,3,0,2019-12-31,0,0,0,4560
2019-03-19,604,1,4,0,2019-12-31,0,0,0,6888
2018-11-05,662,1,5,0,2019-12-31,0,0,0,10104
2019-08-05,276,1,2,0,2019-12-31,0,0,0,3552
2016-10-11,1007,0,3,0,2019-12-31,0,0,0,28224
2019-09-09,229,1,2,0,2019-12-31,0,0,0,2712
2017-12-16,1573,1,2,0,2019-12-31,0,0,0,17880
2018-10-07,454,0,3,0,2019-12-31,0,0,0,10800
2015-05-27,1670,0,5,1,2018-10-02,1,0,0,29376
2016-07-13,1304,0,2,0,2019-12-31,0,0,0,30384
2019-01-06,374,0,3,0,2019-12-31,0,0,0,8616
2017-04-02,817,0,4,0,2019-12-31,0,0,0,24072
2015-03-01,2121,0,2,0,2019-12-31,0,0,0,42384
2018-02-03,707,0,2,0,2019-12-31,0,0,0,16704
2018-11-12,1240,1,4,0,2019-12-31,0,0,0,9936
2015-02-03,1350,0,2,1,2019-11-02,0,0,0,41592
2017-04-08,1052,0,4,0,2019-12-31,0,0,0,23928
2019-08-12,236,1,2,0,2019-12-31,0,0,0,3384
2018-03-07,1501,1,5,0,2019-12-31,0,0,0,15936
2015-09-18,2280,0,4,0,2019-12-31,0,0,0,37560
2016-01-11,2015,0,5,0,2019-12-31,0,0,0,34800
2016-08-12,1127,0,3,0,2019-12-31,0,0,0,29664
2018-04-22,1696,1,5,0,2019-12-31,0,0,0,14832
2019-07-17,176,1,3,0,2019-12-31,0,0,0,4008
2019-02-03,909,1,4,0,2019-12-31,0,0,0,7944
2018-04-18,1629,1,3,0,2019-12-31,0,0,0,14928
2016-10-02,71,0,6,1,2016-12-19,0,0,1,1872
2018-05-29,1071,1,3,0,2019-12-31,0,0,0,13944
2016-08-01,1215,0,2,0,2019-12-31,0,0,0,29928
2016-02-18,909,0,2,0,2019-12-31,0,0,0,33888
2017-07-19,906,0,2,0,2019-12-31,0,0,0,21480
2015-04-10,3252,1,1,1,2019-07-06,1,0,0,37152
2016-04-14,1406,0,3,0,2019-12-31,0,0,0,32544
2016-01-27,2385,1,2,1,2018-12-03,0,1,0,24984
2016-08-06,434,1,1,1,2017-05-01,0,0,1,6432
2018-06-17,1035,1,4,0,2019-12-31,0,0,0,13488
2019-11-19,31,0,4,0,2019-12-31,0,0,0,1008
2018-10-25,609,0,2,0,2019-12-31,0,0,0,10368
2016-11-09,1592,0,2,0,2019-12-31,0,0,0,27528
2017-08-02,826,0,4,0,2019-12-31,0,0,0,21144
2015-07-14,1307,0,3,0,2019-12-31,0,0,0,39144
2016-09-25,146,0,4,1,2017-03-08,0,0,1,3936
2015-01-22,2401,0,3,0,2019-12-31,0,0,0,43296
2018-03-29,593,0,1,0,2019-12-31,0,0,0,15408
2016-04-02,758,1,5,0,2019-12-31,0,0,0,32832
2016-05-02,1955,0,2,0,2019-12-31,0,0,0,32112
2016-03-29,1818,0,2,0,2019-12-31,0,0,0,32928
2018-06-23,1139,1,4,0,2019-12-31,0,0,0,13344
2016-09-28,1718,1,1,0,2019-12-31,0,0,0,28536
2015-09-05,1066,0,1,0,2019-12-31,0,0,0,37872
2015-08-13,1771,0,2,0,2019-12-31,0,0,0,38424
2019-11-04,66,0,3,0,2019-12-31,0,0,0,1368
2018-05-26,763,0,1,0,2019-12-31,0,0,0,14016
2015-01-07,2355,0,3,0,2019-12-31,0,0,0,43656
2015-01-16,1760,0,2,0,2019-12-31,0,0,0,43440
2019-08-11,162,0,3,0,2019-12-31,0,0,0,3408
2019-01-06,346,0,1,0,2019-12-31,0,0,0,8616
2016-04-12,1681,0,6,0,2019-12-31,0,0,0,32592
2017-10-03,427,1,3,1,2018-06-23,0,0,1,6312
2019-06-22,152,0,5,0,2019-12-31,0,0,0,4608
2019-07-14,283,1,3,0,2019-12-31,0,0,0,4080
2015-05-12,1851,1,1,1,2018-04-01,1,0,0,25320
2018-09-08,394,0,3,0,2019-12-31,0,0,0,11496
2016-11-07,927,0,6,0,2019-12-31,0,0,0,27576
2019-09-28,249,1,5,0,2019-12-31,0,0,0,2256
2017-12-01,1059,0,3,0,2019-12-31,0,0,0,18240
2017-10-01,1428,1,4,1,2018-12-21,1,0,0,10704
2015-10-13,2951,1,3,0,2019-12-31,0,0,0,36960
2018-04-01,1360,1,2,1,2019-06-15,1,0,0,10560
2016-06-25,432,0,4,1,2018-04-02,0,0,1,15504
2015-05-24,2190,1,2,1,2017-05-19,1,0,0,17424
2018-06-13,1168,1,5,0,2019-12-31,0,0,0,13584
2017-02-05,1899,1,3,1,2019-06-01,1,0,0,20304
2018-07-17,523,0,3,0,2019-12-31,0,0,0,12768
2015-04-28,1995,0,2,0,2019-12-31,0,0,0,40992
2015-07-20,2300,0,4,0,2019-12-31,0,0,0,39000
2019-04-15,584,1,5,0,2019-12-31,0,0,0,6240
2015-10-14,1735,0,5,0,2019-12-31,0,0,0,36936
2017-07-01,1578,1,1,0,2019-12-31,0,0,0,21912
2017-11-28,1710,1,3,0,2019-12-31,0,0,0,18312
2015-01-25,1961,1,4,1,2018-05-03,1,0,0,28656
2019-08-11,302,1,4,0,2019-12-31,0,0,0,3408
2018-04-30,383,0,4,0,2019-12-31,0,0,0,14640
2018-11-11,615,0,3,0,2019-12-31,0,0,0,9960
2018-01-27,582,0,5,0,2019-12-31,0,0,0,16872
2015-04-28,328,0,3,1,2016-09-24,0,0,1,12360
2018-09-28,350,0,3,0,2019-12-31,0,0,0,11016
2016-03-06,722,0,5,0,2019-12-31,0,0,0,33480
2019-12-11,29,0,4,0,2019-12-31,0,0,0,480
2015-03-02,1342,1,6,1,2016-11-18,1,0,0,15048
2018-01-30,870,0,2,0,2019-12-31,0,0,0,16800
2018-12-01,450,0,2,0,2019-12-31,0,0,0,9480
2019-06-22,418,1,3,0,2019-12-31,0,0,0,4608
2015-12-17,1342,0,5,0,2019-12-31,0,0,0,35400
2017-02-28,877,0,4,0,2019-12-31,0,0,0,24864
2017-06-24,765,0,3,0,2019-12-31,0,0,0,22080
2016-09-22,1662,1,2,0,2019-12-31,0,0,0,28680
2018-08-23,1109,1,6,0,2019-12-31,0,0,0,11880
2018-08-30,720,0,4,0,2019-12-31,0,0,0,11712
2017-03-27,1843,1,4,0,2019-12-31,0,0,0,24216
2019-02-07,696,1,4,0,2019-12-31,0,0,0,7848
2015-12-28,1833,0,3,0,2019-12-31,0,0,0,35136
2016-01-26,975,0,4,0,2019-12-31,0,0,0,34440
2017-09-23,1727,1,2,0,2019-12-31,0,0,0,19896
2019-06-23,181,0,2,0,2019-12-31,0,0,0,4584
2015-06-17,1490,0,2,0,2019-12-31,0,0,0,39792
2015-12-21,1717,0,2,0,2019-12-31,0,0,0,35304
2019-12-15,21,0,3,0,2019-12-31,0,0,0,384
2016-08-29,2075,1,5,1,2019-03-04,1,0,0,22008
2015-01-12,2989,1,4,1,2019-04-18,1,0,0,37368
2017-11-26,710,0,3,0,2019-12-31,0,0,0,18360
2019-12-06,63,1,7,0,2019-12-31,0,0,0,600
2017-11-21,1348,1,1,0,2019-12-31,0,0,0,18480
2018-07-31,1091,1,3,0,2019-12-31,0,0,0,12432
2017-12-21,1035,1,2,0,2019-12-31,0,0,0,17760
2016-05-25,1036,0,5,0,2019-12-31,0,0,0,31560
2016-09-06,1362,1,3,0,2019-12-31,0,0,0,29064
2018-01-15,1202,1,4,0,2019-12-31,0,0,0,17160
2016-03-12,1114,0,3,0,2019-12-31,0,0,0,33336
2017-05-27,1721,1,5,0,2019-12-31,0,0,0,22752
2017-03-02,1599,0,3,0,2019-12-31,0,0,0,24816
2019-12-09,57,1,1,0,2019-12-31,0,0,0,528
2016-10-26,1430,0,3,0,2019-12-31,0,0,0,27864
2019-12-07,21,0,1,0,2019-12-31,0,0,0,576
2018-01-17,623,0,2,0,2019-12-31,0,0,0,17112
2018-11-22,384,0,2,0,2019-12-31,0,0,0,9696
2017-08-18,1086,0,3,0,2019-12-31,0,0,0,20760
2016-12-09,1852,1,3,0,2019-12-31,0,0,0,26808
2018-11-13,998,1,3,0,2019-12-31,0,0,0,9912
2017-10-20,1152,1,2,0,2019-12-31,0,0,0,19248
2016-06-06,770,0,6,0,2019-12-31,0,0,0,31272
2016-02-01,3114,1,3,0,2019-12-31,0,0,0,34296
2017-01-07,1775,0,3,0,2019-12-31,0,0,0,26112
2015-11-05,1178,0,3,0,2019-12-31,0,0,0,36408
2019-08-21,151,0,4,0,2019-12-31,0,0,0,3168
2016-11-25,913,1,1,1,2019-03-12,0,0,1,20088
2018-02-25,1249,1,3,0,2019-12-31,0,0,0,16176
2019-09-08,68,0,4,0,2019-12-31,0,0,0,2736
2015-08-10,1933,1,2,0,2019-12-31,0,0,0,38496
2016-07-31,1611,0,4,0,2019-12-31,0,0,0,29952
2018-08-18,1256,1,4,0,2019-12-31,0,0,0,12000
2018-01-16,462,1,3,0,2019-12-31,0,0,0,17136
2017-08-19,2537,1,3,0,2019-12-31,0,0,0,20736
2019-07-05,327,1,2,0,2019-12-31,0,0,0,4296
2015-09-03,3174,1,2,0,2019-12-31,0,0,0,37920
2018-04-27,743,0,3,0,2019-12-31,0,0,0,14712
2015-11-06,673,0,3,0,2019-12-31,0,0,0,36384
2018-07-04,634,0,3,0,2019-12-31,0,0,0,13080
2017-12-09,1924,1,3,0,2019-12-31,0,0,0,18048
2016-04-13,1443,0,1,0,2019-12-31,0,0,0,32568
2018-02-26,1107,1,3,0,2019-12-31,0,0,0,16152
2017-09-28,1247,0,3,0,2019-12-31,0,0,0,19776
2017-05-07,1006,0,4,0,2019-12-31,0,0,0,23232
2015-10-23,968,0,2,0,2019-12-31,0,0,0,36720
2017-05-19,632,1,5,1,2018-02-17,1,0,0,6576
2016-02-15,63,0,2,1,2016-04-17,0,0,1,1488
2016-10-07,1173,0,4,0,2019-12-31,0,0,0,28320
2015-08-13,1197,0,4,0,2019-12-31,0,0,0,38424
2019-05-09,242,0,5,0,2019-12-31,0,0,0,5664
2016-08-23,1104,0,2,0,2019-12-31,0,0,0,29400
2019-02-02,812,1,4,0,2019-12-31,0,0,0,7968
2018-02-26,749,0,2,0,2019-12-31,0,0,0,16152
2015-03-11,658,1,3,1,2015-11-22,0,0,1,6144
2017-04-19,2202,1,5,0,2019-12-31,0,0,0,23664
2015-06-11,842,1,4,1,2016-02-06,1,0,0,5760
2015-10-28,1821,1,4,1,2017-09-04,1,0,0,16248
2018-03-15,1017,0,5,0,2019-12-31,0,0,0,15744
2015-10-29,1772,0,2,0,2019-12-31,0,0,0,36576
